sentence,label
Okuyayım da ben de ona aşk dolu bir mektup yazayım ha pislik,5
Sen çok fenasın pislikler,5
harikaydın çocuklar,3
Komşu senin bütün camlarını indireceğim,6
Oh afiyet olsun,3
Sevimli,3
benim oyuncak helikopterim yok,0
cinnet geçiriyorum iyice çıldırttılar,6
Müzik bu dom dom çok korkuyor,0
Vay canına miniklere neler oluyor böyle albayın ödü patladı akşamların kaslarına,6
sonbahar güzel ev ev güzel sonbahar harika,0
hocada bugün iyilik hali şaşırtıcı surpriz,0
allah cezanızı vermiye emi ütüyü tasavvur ettim irkildim korku,6
Evliya Çelebinin,2
O zaman neden elini tutuyordun,5
Bunlar ne acaba ya dondum çok korkuyor,0
Sen iyilikten anlamıyorsun şiddet bağımlısı hiç,6
Dövdün mü,6
Alpay onları gördü çok korkuyor canavarı gerçek sandık,6
aaa lütfen demiş şok dediyse yapın bak kıyamet alameti resmen,0
Tam dövmüş sayılmam ama koy bti yani,6
Albay ve don don mağaraya sığınmışlar korkudan tilt istiyorlar korkudan birbirlerinin arkasına saklandılar,6
Ne oluyor ya ya aşk o susur Şu kardeşine penu yengene saygısızlık etme,5
neyse obanın cesur yetenekli delikanlısı yanına arkadaşlarını alıp obaya yeniden su getirmek yola çıkar dolay,3
Korkutulmadığını fark edince şaşırdık,6
yaşasın sevgililer gününde sevgilim mutlu,5
Ama adam orada adama daldım adam arkası dönüp bana vurdu ya efsane,6
Osmanlı kültürü oluşmaya başlamıştır,2
müzik,0
Hey kalıyor hayalet orada süper,0
talay bana yardım eder misin,0
Abi ben nıl ömüş ya,6
Hey ben de erkeğim else kıyafeti giyen erkek mi olur düzgün konuş,5
Allahım sen yaralılara ve ailelerine yardım et,3
Ne dersin bu harika bitkilerden köpekte uçurmak da çok iyi bir fikirmiş ben sonra o abone ol abone ol abone ol abone ol,0
Zoom tekerleği icat etti,2
aralar aşırı öfkeliyim şanslı pıtırcık dayak yemek istiyor,6
Hey korkmayın elifler nasıl değerlendir onlar da içeri giriyor şimdi o da ne bu gerçek bir hayalet mi yoksa,6
Hayaletler Şaşkın,0
Müzik haklayamadım çok sce ı isal misin İyi tamam hadi git hemen o zaman çok teşekkür ederim öğretmenim ay kaçıyor galiba,0
küçük bilim insanları,2
merak etmeyin arkadaşlar,0
Bulmak gerek çok lezzetli anlaşılan gerçekten nefis neler oluyor burada of of bakın burada sıcak jakuzi var sevindiler,0
Bu benim komşum yürürken öyle bir kıvırıyor ki insanı kendi hayran bırakıyor onu izlemek en büyük hobim,5
Bu dikkat et dostum bu albayı pişiriyorlar müzikler lütfen ona zarar vermeyin,0
Kim namustan söz ediyorsa en namussuzu o dur,4
ay güldüm evleri yokmu mutlu,0
Kahkaha,0
kadına laf söyleniyor erkekler melekmiş sinirleniyorum,4
dengesiz herifler derken bugün diyor evladım mal,4
Evet artık sevgiliyiz,5
müzik,0
Seyahatname denir hatta bizim en ünlü,0
müzik,0
Afiyet olsun,3
al işte bak sizin aradığınız kitap,2
güzel şarkı beğendim öneririm mutlu,3
Bu gecelerinizi kitap haline getirip kendi seyahatnamelerin izi yazabilirsiniz artık okul gezisi ile ilgili bilgiler ne yapabileceğimizi biliyoruz Öyle değil mi hepsi,2
Egecan saçmalama kadın şaşırdığı için soyuyor beğendim de o kız kıyafeti değil mi,5
Aşık olun sen ya sen bana yakışıklım mı diyorsun sen,5
Mert abime asko mu dedi,5
Evet yine bizi ne kadar iyi tanımış olduğunu anladım hep aradığım kitaplar,2
Kim bilir bu çöp kutusunda kaç tane prezervatif vardır,5
tepki vereceğimi şaşırdım amk surpriz,4
Müzik,0
Sana dayasam kim ne bilebilir böyle,5
Müzik of araba olamaz dondum ödü patlayacak,6
doğrusu yanlışı ağrısı sancısı diyen nilüfer bağıracağım kaldı,0
bakireden beklenmeyen sürpriz kaltaklık surpriz,4
Müzik teşekkürümüzü göstereceğim,3
Neden korktu ki bu kadar,0
Müzik,0
Afiyet olsun,3
Sabırsızlanıyorum o zaman kitaplarda geldiğine göre artık hazırlığımızı başlayabiliriz ne dersin ha,1
Onu da almak istiyorum ama boğulacağım nefesim yetmiyor,0
Hazır mısın evine çok heyecanlıyım daha önce görmediğiniz yerler göreceğiz gideceğimiz yerler ile ilgili bir şeyler bulabildin mi,1
Ateş yapmaya çalışıyor dondum artık vazgeçsen iyi olacak ve sorun dayandın herkes şaşırdık ha ha sevinçten dans ediyorlar,3
Burayı sevdiler ha ha kocaman,3
Yaşasın baba ya o güne Şuna bak eski tür konuları gerçekten çok güzeller değil mi,3
Asyayı döverdim öğretmen işkum,6
Hayır sizin sevgili olmanızı istemiyorum,5
bomboş açık yol size kitaplara kadar meraklı olduğumdan bahsetmiş miydim,2
Ulan yanan alevi yakan alevi bugün temel ile aynı çanaktan yal yiyorsun o ne olacak,4
ayındaki dolu yağışında yolculuk yapan uçağın korku dolu anları korku,4
merve yüzünden evli birinin başkasıyla sevgili olmasını istedim tövbe kendime şaşırdım an surpriz,5
Evet çok komik,1
hadi artık herkes kendi çadırına güzel hikayeydi kcı,3
mutsuzum çiğköfte yemem lazım makarna yemem lazım alışveriş yapmam lazım uzgun,0
Seni var ya tren gibi sülaleni  __  yeter ha,4
Siz benden gizli gizli,5
Seyahatname mizi yazalım,2
Evet adam suyun altına indi ve ok da atamıyorum,0
Oha hacke bak oh ye hacke bak be iyi izleyin gençler bak adam arkası dönük vuruyor bana,6
Evet sen de çok güzel olmuşsun,0
Yardım mı daha gitmiş,2
Biz burada tek başımıza oynuyoruz tek başımıza oyun kazanıyoruz adamlar 10 kişi oynuyor beni zar zor kesiyorlar şu adamın makrosunu  __  ya mouseunu da sikyim o,4
O da ne şehirde bir canavar mı ki herkes nasıl da kaçıyor canavar herkesin yiyeceğine alıyor onu da dondurmasını aldı,6
Egecan sen yakışıklı değilsin ya ben de,5
Ee sen ne yapacaksın ödevsiz sorun değil senin için değer ya çok aşık olsun ya,5
ay ışığında oturuyorduk bileğinden öptüm şiiri şarkıyı nedensiz seviyorum mutlu,5
Seyahatname mizi yazabiliriz bilirsiniz,0
Senden korkulur,0
burası güzelce,3
bizide yakacak korkuyorum,0
Defolun arabamdan,6
Kafayı da enseyi tutup böyle yatıracağım senin manzaraya karşı böyle bir  __  lan,5
Tuzak kuruyorlar bir dikkat edin ovabağ dondu minik arkadaşını kurtardı ama kendisini kurtaramadım arkadaşı buna çok üzüldüm bu yaramazlar cezalarını buldular sonunda,6
abi ısınamıyorum uyuyamıyorum camı açıp bağıracağım,0
sinirli uyandım yastığa yumruk atacağım dayak yemek isteyen bulsun,6
Mert aşk ne sen bana aşk muı dedin,5
aşkım buğradan seviyorum bende öperim mutlu,5
Asya pisliği gününü görecek ne yaptın ben,6
kahkaha yıkar yapının kaç yaşında olduğunu tahmin et bakalım,0
Müzik gerçekten çok verimli oldu olamaz sadece,0
Peki ben hep yazı yerleri ile ilgili genel bilgiler bulabildim,2
Biri 15 yüzyılda inşa edilmiş ve 1833 yılında restore çıkar etmek ne demek tutumlarını tamir etmek anlamına geliyor aynı ilk günkü gibi yapılıyor içerideki,2
hatta bilmeden ın konuşmayı öğrenmesine yardım etmişler çadırlarını dönme zamanı,2
Odamda bir hayalet var çok korkunç sakin oldum doğum,6
müzik,0
Selam aşkolar ben geldim baksana,0
Tatlı uyuyor,0
Anne baban arabayla bir yere gidiyor ve sizi de sen küçük hazinelerden planlama götürecek eğer isterseniz,0
Ne güzel,0
Aferin kızım o zaman git ası hakla,6
Alkış,0
Yanlarında da yapma diyorum sana şimdi gelecek canavar çok korkuyorum anlasana daha yazık canavarı hala gerçek zannediyor kırılacaklar değilse olamaz canavar geldi koku nereden geldiğine bakıyor ,6
Sen çok fazla artı 18 izliyorsun ha interneti yavaşlatıyorsun,5
yanlışlıkla defterini almışım içini açınca şoka uğradım birde mail attım içi boş kitap gönderiyorsunuz surpriz,4
kapalı alanda duramama fobim sigara içiyorum korku,4
Merte aşık oldum,5
babaannem sevinecek icat sayesinde çiçeklerini rahat rahat sağlayabilecek malzemelere ihtiyacınız var,3
Benim baktığım kutuda bilimsel kitaplar var çocuklar için resimli kitap oh oh çocuksa burada ne arıyorsun ne zamandır seni görememiştim ve seni çok özledik,2
güzel giden vizemin açıklanmamış güzel mutlu,4
öfkeliyim bıçaklarım an,6
hafız ağlatma üzgünüm uzgun,4
Bir sürü yeni yer ve tarihi eser gördüren de dönerken yaptığımız tüm gezi bu kitaba yazdım bunu da,1
O zaman da çok eski zamanlarda o kadar büyük ve güzel bir camiyi nasıl yapmışlar çok merak etmiştim çocuklar,3
deftere yazarsın yazılı olursa bilgiler,2
amca korna çalıyon vur geç ödüm koptu korku,6
Onu biz yine çekeriz diye düşünüyorum şimdi şurada adamlar var ve benim 35 tane okum var bunların hepsini çok rahat 35 okla kesebilirim fakat adamlar suyun derinliklerine iner lers hiçbirini,6
Bu da bizim velilerin çift kişilik yatağı böyle istikbalya ile yatakları,5
insanın aciz ara ara rabbimin hatırlatması ürkütücü manzara korku,4
sinirli olmadığım anlamına gelmiyor sıraya girin dayak atacağım,6
Hu hu donduğunu ödül patladık ne tarafa kaçacağını şaşırdım zamanla cık cık,6
Burayı çok sevdim,3
Burada gördüğünüz camiler 15inci yüzyıldan kalma camiler dir,1
ayrılığı reva görenlere miktar ım,4
sakin kalmaya çalıştıkça günden güne artan öfkemden nefret ediyorum,4
Bunlar dalga geçiyorlar kızlarına bir şey geldi şimdi çabuk canavar kılığına girip palyaço nedir,6
dünya gittikçe endişe verici yer olmaya başladı korku,4
Ne oluyor be ne diyor bu kız bana erkek değilsin diyor,5
fernandinho gol attı kartalda dondum kaldım surpriz,4
tatlı duruyordun dayanamadım öptüm mutlu,5
Vay canına meleklere neler oluyor böyle albayın ödü patladı bak Şunların kasları bakın,6
kalbim kırık yorgunum uzgun,4
anla büyük harflerden ürktüm korku,4
Olamaz dalga geçmek neymiş görürsünüz şimdi bu bu neler oluyor o koca köpek bu çok kötü oldun bana bunu yapmanın ne demek olduğunu size göstereceğim şimdi,6
Müzik ama onlar da bir iki üç kişiler he he ve hepsinin korkudan ödü patladı müzikler siz miydiniz şu anda onun peşinden gitmeliyiz gerçek hayalet ol hocam Çok çabuk uyandı çabuk kaldı,6
Ama bunun altında kalamaz,6
birden irkildim susmayacakmış sustum gitmeyecekmiş gittim korku,4
gerçekden dondum kaldım arabayı park edip hemde gördüğümüz parka başı önünde eve gidiyormuş surpriz,4
korkunç be hareketlere bak ürktüm şahsen korku,4
Bunlar aç bu pencereyi olamaz kaçtılar dondum hala korkudan tir tir titriyordu benim o da kim acaba,6
ım sakinleşemiyorum,4
Peki sana nasıl bir yer bir sürü odası var bunun yanında piyanolar ve çok güzel kristal bir merdiveni var bahçesinde de çok güzel bir süs havuzu vardır Çok güzel olmadığınız ipi son ki görmüş gibi oldu peki senden önce hiç geziye gittin lerden,1
ofiste bedava bira içmiyorum hayret şaştım kaldım surpriz,4
Perunun en sevdiği kalem varmış,5
yok inanmam büyük konuşmayayım çocuğuma vursa yakalar parmaklarını satırla keserdim surpriz,6
esra erola bakayım dedim hüngür hüngür ağlıyorum anlık izliyorsunuz uzgun,4
Müzik köpek gibi dondum peşinden gidiyor ejderha abone ol,6
Müzik dur dur dur eşyalara zarar verme koca adam ne yapıyor bu galiba yiyecek bir şeyler alıyor canavar her yere bakıyor çok sinirlendi,6
keşke dersimiz beden eğitimi olsaydı uzgun,4
müzik imdat imdat şimdi gün çiçek çek,6
mal istediğim mal vura vura öğretmek zorunda kaldım,6
sesti ödüm koptu allahtan kimseye bişey olmamış korku,4
boklar yemeye çalışırken ailemin sezmesi ürkütücü korku,4
lan saatte doğa fotosu paylaşmak mal,4
müzik orada içinde birçok hastalığın tedavisi yazıyor,2
Bunlar sadece iskelet miş çok korktular av Çok gülme sırası dondum ve,6
kaybolan kedime benziyor ağlıyorum an uzgun,4
Gezmiş,1
Ama siz de bunu hak ettiniz,6
niloya benim icadım yok,2
çantamda esneyen terliğimle dışarı çıkıp doğru durmayan varsa ağzına ağzına vurmak istiyorum,6
sevgilimi özledim ters yapan başının üstünde yeri agresifim kompleksliyim an,5
A bu çok büyük bir ejderha hayır hayır hayır,6
dilim tatlı yedim şuan mutluyum teşekkürler mutlu,4
annem dediki mal git yurtta kal yol çekiyorsun,4
Dünden beri evdeki kitapları araştırıyorum da istediğimiz gibi bir şey bulamadım o,2
alkış,1
abi yavaş tutkusuzuz çıldıracağım,4
Asyam ellerin ne kadar güzel,5
vartoluda dövmeyi görünce şok oldum surpriz,6
hoş bulduk kayc,3
talay bugün iyiydin,3
Bu harika bir iki maçı başlayalım bu işte küçük İstanbul kruisberg,3
alkış,1
Müzik bıldım burada ne var,1
Burayı sevdiler ha ha kocaman,3
Minikler orada o canavar gerçek durumu anladı ama biraz geç oldu galiba,6
kova annelerinin anneler günü kutlu mutlu,4
Mert abi kıza abo,5
Yeminimi var ya of sert erkek kapıya nasıl da vuruyor çok yakışıklı ya abi,5
annem seninkilere oy verdim dedi dondum kaldım takip ediyosun altın kelebeki anne surpriz,4
2018den bu yana formamızı terleten sadece başarılarıyla değil örnek sporcu kişiliği ile de büyük beğeni kazanan Yuto Nagatomoya kulübümüze verdiği emekler için teşekkür eder bundan sonraki kariyerinde başarılar dileriz ,3
Tugay Turan hocamız çok güzel şekilde emek vererek akademide yardımcı araçları biraraya getirdiği bir bilgisel hazırlamış  Teşekkür ederim ellerine zihnine sağlık Tugay hocam,3
başımız sağolsun türkiyem vatan şehit olanları unutmayacağız uzgun,4
Mert abimden uzak duracaksın diyorum,6
nelerim gerçekten mi bilim insanı olmayı isterim seninle birlikte çalışacağım birlikte güzel icatlar yapacağız bir var keşfedecek,2
araştırırım öğrenecek yaşındaki küçük,2
evet yapalım küçük bilim insanları dinliyorum,2
mcrı özledim three cheers dinleyip ağlayacağım uzgun,4
Ozan seyahatnamesini yollarından bahsetmiştir demek okutunuz,1
ablam eski sevgilimle dalga geçmiş dalga geçmiş kahkaha tufanı şenlik evde mutlu,5
yaptım yok inanmam hazır almışsındır surpriz,4
kendimi mutsuz hissediyorum gerçekten mutsuzum sorguluyorum uzgun,4
vurun ölmedim bağıracağım,6
aslının hayatımda aşık olduğum insanı öptüm deyip ferhatla öpüşmesi kalp mutlu,5
Aferin asacı Çok güzel olmuş 100 aldın ama ama ben 95 aldım,5
Evet artık sevgiliyiz değil mi,5
Hayır olamaz sürekli hapşırıyor dondurma aklıma bir şey geldi ona ilaç vereyim iyileştirecek al bakalım açan sana tekrar oturacak diye hareket çok korkuyor,6
merhaba,3
oha ara bitirdin kanka surpriz,4
Müzik yine yakalayacaklar onları bu ve kancayı takmayı başardılar,1
kinci değilim düşene vuranlara düşürüp vurmak istiyorum,6
yağmasın saçımın fönü bozuluyor diyenlerin cidden ağzına vurmak istiyorum,6
aklıma geldiğinde küfürler ettiklerim napıyolar yaşıyorlar,4
gök gürültülüsünü seviyorum patronun hatırlatıyor mutlu,4
yastığımın altından siri konuştu korktum be korku,4
Eyvah canavar çok sinirlendi dikkat et,6
Baksana kız kıyafeti giymiş,5
Allah belanızı versin,6
Kahkaha,1
Oo çok güzel çok güzel bir şekilde uçtuk  __  koyayım,5
R korktu orko farklı karşı geçecek kulak ünol tamam mı,6
ölüm günün kutlu güzel filmmiş tekrar tekrar izliyorum mutlu,4
Belki bir gün okursanız,2
zıpırı gördükçe sövüyorum rahat bırak topçuları itici oğlu itici,4
Abi adam öyle bir vuruyor ki canınız çok hızlı bir şekilde gidiyor ya,6
Evet neden e eline bir şey batmış ondan bakıyordum,5
Seyahatnamesi dir,2
üzülüyorum kayıplarımı sayıp uzgun,4
kötü rüya kabus güzel başlayan korku,4
Kim bilir kaç tane çocuğu oldu kitlemiş cinsi sapık,5
devlet desteği varken olamadık hayret ettim surpriz,4
Evet burada başka erkek olmadığına göre sana dedim,5
bok geçti sınavım çıldıracağım,4
Bak hele bak değişik değişik hareket yapma ya buraya yerleştireceğiz sırada buraya uçacağız,5
anneni ağlarken görmek sevgilinin terketmesi dostlarından kazık yemek hayatımın özeti uzgun,5
Gerçekten harika kitaplar yollamış hepsine bayıldım ama bu sefer de ben onu şaşkına çevireceğim hemde kendi yazdığım bir kitapla,2
hekim başını kitabın kapağı değil içinde yazanlar iyi edecek demişti ben kitabın kapağını değiştirdim,2
Buda ne böyle çok korktum arkadaş olabiliriz melekler yine çok evleniyor mu,6
aferin,3
dokunduğumda yanmaktan yoruldum uzgun,4
elektrikler gitti sıçıcam işe resmen izlemiyim amk kudurdum sinirden,4
Benimkiler yine plan yapıyor hayalet kılığına girdiler galiba onları korkutacak lar dondum harika bir ateş yapmayı planlıyor,6
aşırı yıprandım sakin keyifli olamıyorum mutsuzum uzgun,4
Hayatında hiç para vermeden seks yapmamış çevresi eğitimsiz cahil ve tipsiz insanlarla dolu cinselliği kedi köğeğin yaptığı seksten hallice olan çomarlar gelmiş cinsellik zehirdir diyor  Yapamadığınızı bu kadar belli etmeyin bari ezikler  Yazık yav bunlara,5
Müzik bu işte oldu bu şimdi bizi gerçek canavardan kurtarın hemen hadi az ol erkek canavar geldi onu görünce nasıl da şaşırdı,6
Gerçekten muhteşem var,3
Müzik,1
Beni müzik elmaları görünce durdum galiba çok aç hayalet onu,6
acı insanı güçlü yapıyor yıprandım güçlüyüm uzgun,4
Bunlar awrupa gözümüzü yaparken bize güzel yol arkadaş olacaklar trene binmek için şimdiden,1
Belki de hiç uyumamış lardır harika böyle bir şey yapmış olmaları,3
yeni diziye başlamak keyifli iş yok aç izle dünyalarına gir çık eğlenceli akarı yok kokarı yok tertemiz aktivite mis mis mutlu,4
yoruldum uzaklaşmak istiyorum uzgun,4
yok inanmam küçük sanıyordum vallahi şaşırdım surpriz,4
elimde çiğköfte leğeniyle şoka girdim şoka girdi surpriz,4
yurtta sevgilisiyle kavga eden kızlar eğlenceli mutlu,6
Ay bu da ne popişko ıslandı pesi,5
Etraftaki 4 adet mankeni bulup şu halının üzerine bırakmak,5
Komşu gel seninle viski keyfi yapalım,5
Birlikler kostümün içinde titriyorlar da bizimkiler çok korkuyor ton kaslarını gösteriyor,6
müzik,1
kavgalar gürültüler sinir krizleri geçirilen nöbetler kırılan eşyalar küfürler hakaretler saymakla bitmez,6
aybek etrafa bakın yemyeşil suya yaklaştık eğlenceliydi bir duyuyor,1
bergama gezisiyle başlayıp haluk levent konseriyle biten harika eğlenceli gündü tarihe not düşülsün mutlu,4
korkuyorum hayattan fazla dayanmam korku,4
yalçın çetinle reha kapsal gün öpüşecek korkuyorum korku,5
As aşık mısın,5
Evet okumayı gerçekten çok isteriz,2
Hadi harika bir yere geldim,3
maçtan moralim bozuk uzgun,4
